user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
R5575	0	1	87	0	0	32	0	1	2	1	0	8
R5576	13	2	159	0	1	18	0	14	2	1	2	24
R5577	0	0	7	0	0	0	0	0	0	0	0	0
R5578	9	0	82	0	1	16	0	3	1	1	2	11
R5579	16	0	146	0	2	18	0	15	3	9	1	10
R5580	1	0	6	0	0	0	0	0	0	2	0	0
R5581	5	0	121	0	0	98	0	36	3	3	0	89
R5582	6	0	86	0	0	29	0	5	0	1	0	11
R5583	3	0	52	0	0	11	0	6	1	1	1	7
R5584	24	0	90	0	1	10	0	10	9	2	2	84
R5585	4	0	145	0	1	73	0	4	1	3	2	17
R5586	24	0	251	1	5	54	0	8	0	17	3	57
R5587	0	0	0	0	0	0	0	0	0	0	0	0
R5588	23	0	119	0	1	16	1	7	2	4	6	42
R5590	11	0	101	0	4	10	1	11	1	1	1	33
R5591	27	0	229	0	0	19	0	12	2	8	11	13
R5592	63	1	467	0	6	97	1	30	12	22	12	129
R5593	0	0	11	0	0	0	0	3	0	0	0	0
R5594	0	0	1	0	0	0	0	0	0	0	1	0
R5595	10	1	32	0	0	5	0	2	1	0	1	13
R5596	33	0	195	1	1	54	1	7	3	15	1	59
R5597	0	0	0	0	0	0	0	0	0	0	0	0
R5598	14	0	108	0	2	8	2	2	3	7	6	13
R5599	9	0	150	1	1	9	0	7	2	5	3	7
R5600	0	0	1	0	0	0	0	0	0	0	0	0
R5601	2	0	4	0	0	0	0	1	0	0	0	0
R5602	7	0	331	0	3	0	0	16	0	5	0	0
R5603	37	1	256	0	2	37	0	11	10	13	6	68
R5604	10	0	194	0	1	15	0	15	3	8	11	25
R5605	0	0	15	0	0	11	0	0	0	2	0	2
R5606	28	1	206	0	1	11	0	54	8	9	0	42
R5607	45	2	229	0	3	35	0	9	0	13	1	75
R5608	1	0	20	0	0	0	0	6	1	0	0	0
R5609	64	2	306	0	2	45	0	38	10	6	11	79
R5610	1	0	28	0	1	3	0	4	0	0	1	7
R5611	0	0	4	0	0	1	0	0	0	0	0	0
R5612	0	0	2	0	0	0	0	0	0	0	0	0
R5613	10	0	32	0	1	5	0	5	1	1	1	14
R5614	2	0	37	0	0	15	0	0	0	7	1	6
R5615	44	3	348	0	3	63	0	2	7	39	14	52
R5616	61	1	238	3	4	20	0	16	4	14	10	35
R5617	50	0	190	0	3	13	0	10	1	4	2	49
R5618	0	0	2	0	0	0	0	0	0	0	0	0
R5619	57	0	322	0	5	31	0	21	7	13	13	56
R5620	20	0	188	1	8	16	0	3	1	14	11	22
R5621	0	0	0	0	0	0	0	0	0	0	0	0
R5622	0	0	0	0	0	0	0	0	0	0	0	0
R5623	33	0	189	2	3	34	1	8	1	4	10	36
R5624	4	0	30	0	0	4	0	3	0	2	1	3
R5625	58	1	301	0	11	58	0	16	14	4	1	68
R5626	72	1	399	0	3	50	1	48	9	11	17	71
R5627	34	0	160	0	4	2	0	15	4	10	6	20
R5628	73	0	380	0	5	28	0	39	10	17	52	83
R5629	0	0	0	0	0	0	0	0	1	0	0	0
R5630	0	0	2	0	0	0	0	0	0	0	0	0
R5631	2	0	15	0	0	0	0	1	0	0	1	10
R5632	72	0	634	0	5	42	0	47	10	18	18	83
R5634	103	0	1062	1	4	132	1	111	26	46	8	142
R5635	0	0	7	0	0	1	0	0	0	0	0	1
R5636	0	0	0	0	0	0	0	0	0	0	0	0
R5637	8	0	15	0	0	1	0	1	2	1	0	4
R5638	0	0	0	0	0	0	0	0	0	0	0	0
R5639	10	0	36	0	0	6	0	3	2	2	2	12
R5640	43	1	202	0	3	24	0	25	9	10	1	34
R5641	0	0	0	0	0	0	0	0	0	0	0	0
R5642	28	1	152	1	3	30	1	9	7	9	4	50
R5643	19	0	139	0	0	25	0	47	5	3	0	29
R5644	107	2	413	2	2	53	0	46	11	9	8	193
R5645	5	0	43	1	0	8	0	5	1	0	0	4
R5646	1	0	11	0	0	1	0	1	0	0	1	2
R5647	16	1	158	0	1	11	0	12	5	10	9	12
R5648	12	0	55	0	1	7	0	7	1	6	3	19
R5649	0	0	1	0	0	0	0	0	0	0	0	0
R5650	149	2	665	1	7	63	3	122	17	80	78	233
R5651	10	0	118	0	1	6	1	8	4	10	3	17
R5654	0	0	3	0	0	1	0	0	0	0	0	3
R5655	1	0	4	0	1	0	0	0	0	1	1	0
R5656	25	0	133	0	0	7	0	18	4	3	3	24
R5657	0	0	2	0	0	1	0	0	0	0	0	0
R5658	2	0	1	0	0	0	0	0	0	0	1	1
R5659	0	0	7	0	0	0	0	1	2	0	0	0
R5660	1	0	28	0	0	5	0	1	0	1	3	1
R5661	116	5	950	0	11	125	1	146	54	16	8	328
R5662	74	0	472	0	5	73	0	28	10	17	1	118
R5663	0	0	0	0	0	0	0	1	0	0	0	0
R5664	16	2	93	0	0	22	0	44	5	2	8	33
R5665	3	0	11	0	0	5	0	1	1	0	0	1
R5666	0	0	1	0	0	0	0	0	0	0	0	0
R5667	1	1	58	0	0	7	0	5	1	0	0	7
R5669	53	0	316	0	5	37	0	23	6	10	3	100
R5671	0	0	4	0	0	0	0	0	0	1	0	1
R5672	23	0	145	1	1	22	0	36	4	4	1	41
R5673	8	0	71	0	0	6	0	14	4	3	0	39
R5674	2	0	60	0	0	11	0	4	1	2	1	2
R5675	63	2	359	0	10	44	0	18	2	18	2	136
R5676	1	0	11	0	0	3	0	1	0	0	0	1
R5677	58	1	465	0	1	123	0	29	9	10	12	106
R5678	0	0	0	0	0	0	0	1	0	0	0	0
R5679	8	1	157	0	0	90	0	2	0	3	4	12
R5681	1	0	6	0	0	3	0	1	0	0	1	1
R5682	8	1	75	0	2	10	0	6	2	2	0	18
R5683	35	0	203	0	9	16	0	10	5	11	5	63
R5684	3	0	22	0	0	7	0	1	0	0	0	4
R5685	15	0	158	0	0	52	0	14	2	5	0	17
R5686	84	1	841	1	2	14	0	62	55	16	53	120
R5687	0	0	0	0	0	0	0	0	0	0	0	0
R5688	35	0	168	0	3	21	0	20	1	14	6	33
R5689	0	0	0	0	0	0	0	2	0	0	0	0
R5690	12	0	210	1	3	14	0	8	4	12	10	19
R5691	0	0	0	0	0	0	0	0	0	0	0	0
R5693	0	0	3	0	0	1	0	0	0	0	0	2
R5694	0	0	5	0	0	1	0	0	0	0	1	0
R5695	50	0	246	0	4	36	1	11	8	16	23	56
R5696	0	0	1	0	0	1	0	0	0	0	0	0
R5697	41	2	327	2	2	53	1	13	7	15	20	59
R5698	45	1	466	0	0	35	0	87	3	4	0	45
R5699	3	0	16	1	1	3	0	0	0	1	2	6
R5700	5	0	118	0	1	8	0	5	1	0	1	13
R5701	0	0	0	0	0	0	0	0	0	0	0	0
R5702	8	0	126	0	0	9	0	5	0	0	0	10
R5703	142	0	570	3	7	56	1	48	12	27	35	87
R5704	140	1	578	0	4	53	0	51	8	36	13	146
R5705	20	0	103	0	0	11	0	8	2	9	7	23
R5706	0	0	0	0	0	0	0	0	0	0	0	0
R5707	5	0	32	0	0	9	0	0	1	1	2	7
R5708	0	0	0	0	0	0	0	1	0	0	0	0
R5709	0	0	0	0	0	0	0	0	0	0	0	0
R5710	0	0	1	0	0	0	0	0	0	1	0	0
R5711	14	0	122	0	1	36	0	22	0	0	1	143
R5712	3	0	25	0	0	2	0	2	1	0	1	3
R5713	0	0	10	0	0	1	0	0	0	1	0	0
R5714	4	0	48	0	1	2	1	15	1	2	0	13
R5715	0	0	0	0	0	0	0	0	0	0	0	0
R5716	40	1	533	0	0	135	1	33	13	5	3	79
R5717	0	0	8	0	0	2	0	0	0	1	0	1
R5718	36	1	336	0	1	21	1	15	6	18	8	35
R5719	54	0	271	0	4	28	2	14	5	3	1	50
R5720	11	0	162	0	4	18	0	6	1	5	6	21
R5721	15	1	117	0	0	29	0	17	6	1	1	14
R5722	10	0	33	0	0	1	0	3	1	1	0	9
R5723	36	0	408	0	1	73	0	57	20	4	11	115
R5724	13	0	46	0	0	8	0	1	0	0	0	11
R5725	0	0	0	0	0	0	0	0	0	0	0	0
R5726	0	0	1	0	0	0	0	0	0	0	0	0
R5727	1	0	5	0	0	0	0	1	0	0	0	0
R5728	0	0	0	0	0	1	0	0	0	0	0	0
R5729	3	0	23	1	0	2	0	2	0	1	0	2
R5730	82	1	493	0	9	68	2	26	5	20	14	89
R5731	12	3	29	0	0	1	0	2	3	0	0	25
R5732	5	0	54	0	0	7	0	5	2	0	1	12
R5733	0	0	0	0	0	0	0	0	0	0	0	0
R5734	8	0	100	0	2	2	0	2	2	1	0	2
R5735	3	0	36	0	0	7	0	6	2	4	0	10
R5736	50	2	506	2	4	44	0	46	9	10	20	101
R5737	39	1	336	0	1	81	0	90	10	20	0	75
R5738	0	0	0	0	0	0	0	0	0	0	0	0
R5739	5	0	22	0	0	2	0	1	5	3	2	18
R5740	0	0	3	0	0	2	0	0	0	0	0	1
R5741	78	0	179	0	4	25	0	25	12	5	2	120
R5742	6	0	25	0	0	5	0	1	0	2	0	7
R5743	0	0	0	0	0	0	0	0	0	0	0	0
R5744	17	0	206	0	4	8	0	27	3	10	12	39
R5745	9	0	55	0	0	12	0	6	3	0	0	17
R5746	49	0	274	1	8	24	3	56	24	20	13	67
R5747	10	0	66	0	0	11	0	2	4	1	0	31
R5748	18	0	106	0	0	27	0	12	4	0	0	28
R5749	1	0	13	0	1	3	0	1	0	1	1	1
R5750	0	0	1	0	0	1	0	0	0	0	0	0
R5751	34	0	181	0	2	15	0	13	8	8	2	48
R5752	8	0	24	0	0	2	0	1	0	0	0	1
R5753	0	0	0	0	0	0	0	0	0	0	0	0
R5754	10	0	102	0	0	6	0	6	2	1	2	15
R5755	1	0	9	0	0	3	0	1	0	0	0	3
R5756	62	0	216	0	2	35	0	27	5	12	17	59
R5757	15	0	621	1	0	42	0	5	1	8	1	21
R5758	0	0	0	0	0	0	0	0	0	0	0	0
R5759	0	0	7	0	0	1	0	1	0	0	0	2
R5760	73	0	366	0	3	57	1	38	8	8	6	152
R5761	0	0	0	0	0	0	0	0	0	0	0	0
R5762	0	0	0	0	0	0	0	0	0	0	0	0
R5763	79	1	596	0	0	89	0	67	25	11	4	48
R5764	21	0	421	0	5	167	0	11	0	1	0	41
R5765	22	1	232	2	0	17	0	13	1	16	14	46
R5766	19	1	215	0	1	16	0	23	7	5	10	37
R5767	0	0	1	0	0	0	0	0	0	0	0	0
R5768	18	0	58	1	1	16	0	1	0	0	1	10
R5769	19	0	254	0	3	13	0	39	16	17	1	65
R5770	2	0	49	0	0	17	0	0	0	0	0	1
R5771	8	0	21	0	0	0	0	1	0	1	0	6
R5772	11	0	230	0	0	101	0	12	0	2	0	73
R5773	7	0	54	0	3	9	0	14	4	5	4	14
R5774	0	0	16	0	0	5	0	0	0	0	1	2
R5775	0	0	1	0	0	0	0	0	0	0	0	2
R5776	22	0	193	0	0	25	0	15	5	8	6	29
R5777	0	0	0	0	0	0	0	0	0	0	0	0
R5778	0	0	232	0	0	103	0	484	0	0	0	0
R5780	5	0	43	0	0	13	0	1	1	1	2	6
R5781	3	0	23	1	0	3	0	0	1	0	1	6
R5782	31	1	125	0	0	5	0	10	8	9	4	17
R5783	0	0	2	0	0	0	0	1	0	0	0	0
R5784	34	0	211	2	0	33	0	15	7	19	12	31
R5785	0	0	0	0	0	0	0	0	0	0	0	0
R5787	0	0	0	0	0	0	0	0	0	0	0	0
R5788	0	0	6	0	0	1	0	0	0	0	0	1
R5789	3	0	166	0	0	66	0	27	7	0	0	163
R5790	3	0	81	0	2	11	0	11	1	4	3	15
R5791	39	3	261	1	1	30	0	29	9	10	7	118
R5792	2	0	8	0	0	0	0	0	0	0	0	0
R5793	4	1	72	0	0	28	0	2	2	1	0	34
R5794	6	0	84	0	1	13	0	3	1	3	2	12
R5795	1	0	4	0	0	0	0	0	0	0	0	2
R5796	35	0	217	0	3	35	0	20	2	6	10	44
R5797	0	0	7	0	0	3	0	0	0	0	0	4
R5798	12	1	122	0	5	13	0	9	5	0	1	35
R5799	0	0	0	0	0	0	0	0	0	0	0	0
R5800	24	1	100	0	3	6	0	19	6	2	0	46
R5803	14	0	48	0	0	1	0	3	2	2	1	37
R5804	11	0	56	0	0	17	0	4	1	0	3	8
R5805	30	0	179	0	1	24	0	19	4	2	1	55
R5806	19	0	168	0	0	25	0	7	1	9	1	42
R5807	8	0	48	0	0	5	0	5	0	1	0	10
R5808	11	0	113	0	0	36	2	0	0	6	0	9
R5809	28	0	316	0	6	45	0	13	5	11	34	56
R5810	0	0	0	0	0	0	0	0	0	0	0	0
R5811	0	0	0	0	0	0	0	0	0	0	0	0
R5812	4	0	85	0	0	3	2	9	2	4	2	15
R5813	33	0	152	2	1	35	0	28	8	12	9	27
R5814	42	1	288	1	3	29	0	44	15	12	12	88
R5815	35	0	175	0	2	25	1	18	1	4	11	48
R5816	29	1	226	0	5	25	0	25	12	3	15	48
R5817	0	0	6	0	0	0	0	0	0	0	0	2
R5818	10	0	134	0	4	9	0	10	1	6	8	34
R5819	32	0	229	0	0	34	0	7	1	2	4	6
R5820	3	0	39	0	1	1	0	2	0	0	0	4
R5821	0	0	0	0	0	1	0	0	0	0	0	0
R5822	76	4	399	0	6	42	1	36	13	10	3	128
R5823	4	0	64	0	0	17	1	3	0	4	1	7
R5824	34	1	332	0	2	32	0	28	5	27	16	50
R5825	4	0	26	0	0	7	0	2	0	6	0	0
R5826	5	0	51	0	0	3	0	3	0	4	0	3
R5827	42	0	417	2	5	74	1	46	3	31	32	67
R5828	112	4	722	0	8	58	0	52	22	7	17	246
R5829	1	0	1	0	0	1	0	0	0	0	0	0
R5830	0	0	1	0	0	0	0	0	0	0	0	0
R5831	0	0	0	0	0	0	0	0	0	0	0	0
R5832	70	0	251	0	6	15	0	27	5	4	3	90
R5833	90	0	456	0	19	64	0	25	14	14	14	159
R5834	11	1	121	0	0	37	0	3	6	3	1	45
R5835	1	0	5	0	0	0	0	2	0	0	0	0
R5836	13	0	123	0	2	18	0	3	4	7	11	17
R5837	4	0	30	0	0	1	0	1	4	3	0	4
R5838	23	1	134	0	0	12	0	17	2	18	1	37
R5839	53	0	191	1	1	17	0	26	8	14	3	43
R5840	41	2	436	0	0	37	0	70	9	6	6	117
R5841	1	0	38	0	0	10	0	5	1	1	0	10
R5842	0	0	0	0	0	0	0	0	0	0	0	0
R5843	58	1	317	0	1	25	1	76	12	7	35	77
R5844	17	0	285	0	0	18	1	5	3	9	14	29
R5845	32	1	263	0	2	36	0	15	3	9	7	34
R5846	0	0	0	0	0	0	0	0	0	0	0	0
R5847	13	1	667	0	0	61	0	54	11	6	0	433
R5848	6	0	78	0	1	13	0	9	0	3	6	13
R5849	0	0	0	0	0	0	0	0	0	0	0	0
R5850	41	1	300	0	3	35	0	23	6	20	10	116
R5851	1	0	24	0	2	5	0	2	1	0	1	2
R5852	0	0	0	0	0	0	0	0	0	0	0	0
R5853	42	1	410	0	4	81	1	51	4	21	22	110
R5854	0	0	22	0	0	4	0	0	0	0	0	0
R5855	80	2	530	2	10	74	1	32	15	26	54	76
R5856	69	1	412	0	7	62	4	26	13	20	7	101
R5857	69	0	836	2	4	37	0	24	8	8	23	52
R5858	5	0	45	0	0	2	0	4	2	0	0	28
R5859	31	2	261	0	1	23	1	42	7	5	4	73
R5860	0	0	510	0	0	0	0	0	0	0	0	0
R5861	0	0	0	0	0	0	0	0	0	0	0	0
R5862	0	0	0	0	0	0	0	0	0	0	0	0
R5863	30	0	185	1	1	18	0	14	6	12	38	37
R5864	35	4	347	0	4	30	1	43	4	6	2	73
R5865	3	0	41	0	0	9	0	8	0	4	0	2
R5866	46	0	197	2	4	16	0	14	1	5	4	89
R5867	43	0	180	2	1	34	0	12	8	5	1	62
R5868	24	0	138	0	3	23	0	12	2	4	0	50
R5869	37	0	271	0	7	44	0	8	4	4	3	46
R5870	29	0	222	0	1	25	0	19	0	7	7	71
R5872	17	1	86	0	1	3	0	37	1	1	0	14
R5873	2	0	41	0	0	4	0	2	0	0	0	9
R5874	6	0	44	0	0	5	0	2	1	4	1	5
R5875	17	0	157	0	1	35	1	30	13	2	5	28
R5876	1	0	34	0	0	7	0	9	0	0	0	10
R5877	5	1	52	0	0	11	0	8	2	0	6	11
R5878	19	0	126	0	0	12	1	8	5	6	12	24
R5879	16	0	124	0	0	6	0	2	2	3	6	20
R5880	0	0	2	0	0	3	0	0	0	0	0	0
R5881	21	0	198	0	2	10	0	21	3	5	5	29
R5882	12	0	81	0	2	14	0	7	1	2	3	17
R5883	0	0	6	0	0	3	0	0	0	0	0	0
R5884	16	0	173	0	0	41	0	22	1	6	2	41
R5885	0	0	5	0	0	3	0	0	0	0	0	0
R5886	18	1	217	0	1	35	0	24	5	6	5	51
R5887	103	1	576	0	3	58	0	100	19	9	12	251
R5888	26	0	204	0	0	21	0	9	4	0	0	44
R5889	1	0	8	0	0	0	0	1	0	0	0	0
R5890	0	0	1	0	0	0	0	0	0	0	0	0
R5891	2	0	259	0	0	75	0	54	1	1	0	64
R5892	1	0	7	0	0	2	0	1	0	1	0	0
R5893	10	0	62	0	1	6	0	3	1	4	1	13
R5894	31	0	246	0	5	37	1	16	6	4	5	84
R5895	0	0	0	0	0	0	0	0	0	0	0	0
R5896	3	1	81	0	0	6	0	13	6	2	1	25
R5897	22	0	135	0	0	13	0	8	2	3	3	27
R5898	22	0	100	0	1	13	0	3	0	7	2	15
R5899	1	0	10	0	0	2	0	2	0	0	0	0
R5900	7	0	66	0	0	12	0	8	0	5	0	7
R5901	111	3	462	1	7	46	1	40	10	20	26	204
R5902	0	0	4	0	0	0	0	0	0	0	0	0
R5903	56	0	623	1	4	68	0	22	3	23	27	68
R5904	18	0	203	0	0	56	0	9	2	4	4	25
R5907	14	0	187	0	3	19	1	32	1	6	2	18
R5908	0	0	1	0	0	0	0	0	0	0	0	0
R5909	9	0	138	0	2	10	0	2	1	6	3	26
R5910	96	1	408	2	4	28	1	59	16	17	23	102
R5911	2	0	98	0	0	9	0	12	1	1	0	7
R5912	51	3	439	0	8	44	0	24	14	33	18	78
R5913	0	0	6	0	0	1	0	0	1	1	0	0
R5914	11	0	43	0	0	2	1	5	2	2	3	23
R5915	1	0	2	0	0	1	0	8	0	0	0	0
R5916	9	0	52	0	0	8	0	9	2	0	0	49
R5917	161	1	728	5	11	72	0	46	20	67	4	146
R5918	0	0	0	0	0	0	0	0	0	0	0	0
R5919	1	0	10	0	0	1	0	0	1	1	0	13
R5920	1	0	12	0	0	4	0	1	0	0	0	2
R5921	52	2	516	0	1	53	0	57	18	12	4	146
R5922	3	1	11	0	0	3	0	0	0	0	0	2
R5923	20	0	278	0	0	48	0	4	5	6	8	49
R5924	46	1	265	1	5	58	0	35	9	18	15	86
R5925	5	0	60	0	0	15	0	6	0	1	0	7
R5926	78	1	151	0	1	8	0	41	6	9	2	48
R5928	0	0	0	0	0	0	0	0	0	0	0	0
R5929	3	0	7	0	0	0	0	0	0	0	0	0
R5930	37	1	197	0	3	17	0	31	11	4	1	55
R5931	1	0	5	0	0	0	0	0	0	1	1	0
R5932	3	0	9	0	1	1	0	3	0	1	1	5
R5933	3	0	20	0	0	2	0	2	0	1	1	3
R5934	12	0	128	0	2	18	1	1	0	4	5	23
R5935	44	0	419	0	4	23	0	49	8	15	14	92
R5936	57	1	326	0	4	82	0	24	10	9	28	67
R5937	32	0	281	0	3	15	0	9	5	8	17	28
R5938	22	0	115	1	1	9	0	17	6	5	4	7
R5939	4	1	89	0	0	11	0	5	2	7	3	4
R5940	0	0	7	0	0	0	0	0	0	0	0	7
R5941	21	0	104	0	1	19	0	15	2	3	9	12
R5942	47	1	239	1	3	24	1	30	12	14	1	132
R5943	28	1	168	0	6	24	1	8	0	16	11	35
R5944	19	1	106	0	0	23	0	18	4	0	0	32
R5945	10	0	93	0	1	17	0	4	2	5	2	28
R5946	86	0	342	0	0	85	0	29	13	11	6	122
R5947	3	0	22	0	0	9	0	1	1	0	0	6
R5948	0	0	3	0	0	0	0	0	0	0	0	0
R5950	63	0	520	0	0	53	0	19	0	0	0	0
R5951	3	0	45	0	0	5	0	4	0	1	0	6
R5952	23	0	193	0	0	20	1	9	3	8	11	7
R5953	0	0	0	0	0	0	0	0	0	0	0	0
R5954	25	0	115	0	1	7	0	13	1	6	0	23
R5955	43	0	260	0	0	10	0	14	18	11	9	84
R5956	5	0	196	0	0	63	0	36	7	2	0	62
R5957	18	4	143	0	1	8	0	12	2	3	0	62
R5958	0	0	2	0	0	0	0	0	1	1	0	0
R5959	2	0	15	0	0	1	0	3	0	0	1	3
R5960	10	0	99	0	0	20	0	7	1	3	1	39
R5961	10	0	78	0	0	15	0	4	1	0	0	7
R5962	11	0	78	2	1	8	0	3	2	7	5	9
R5963	29	0	309	1	3	39	0	8	3	3	22	23
R5964	5	0	35	0	1	3	0	3	0	3	0	2
R5965	42	1	279	0	1	35	0	30	6	15	14	85
R5966	0	0	68	0	0	2	0	3	0	0	1	10
R5967	17	0	131	0	0	6	0	5	1	3	1	49
R5968	32	0	140	0	3	8	1	9	4	3	2	33
R5969	23	0	118	0	0	12	0	8	1	1	2	23
R5970	0	0	0	0	0	0	0	0	0	0	0	0
R5972	0	0	0	0	0	0	0	0	0	0	0	0
R5973	2	0	38	0	0	1	1	1	1	3	1	2
R5974	3	0	38	0	0	9	0	2	0	4	0	8
R5975	0	0	0	0	0	0	0	0	0	0	0	0
R5976	15	0	216	0	3	21	0	25	20	13	2	89
R5977	0	0	2	0	0	2	0	0	0	0	0	0
R5978	1	0	108	0	0	4	0	19	1	3	3	7
R5979	0	0	3	0	0	0	0	0	0	0	0	0
R5980	94	1	376	3	4	27	1	60	19	12	11	150
R5981	22	0	209	0	6	40	2	12	7	10	6	41
R5982	0	0	3	0	0	0	0	0	0	2	0	0
R5983	1	0	24	0	0	3	0	1	0	1	0	4
R5984	7	1	66	1	0	1	0	8	7	0	1	11
R5985	3	0	15	0	0	1	0	2	1	0	0	4
R5987	1	0	19	0	0	4	0	2	0	0	1	2
R5988	55	1	270	0	4	37	1	21	5	12	12	85
R5989	21	1	194	0	0	6	0	20	14	7	2	4
R5990	22	0	203	1	1	28	0	10	4	12	4	13
R5991	103	4	604	0	3	63	1	40	19	31	20	140
R5992	44	0	165	0	0	27	1	14	5	10	3	64
R5993	43	0	409	0	0	76	1	19	5	14	17	46
R5994	4	0	70	0	0	14	0	4	0	5	1	5
R5995	8	0	95	1	4	6	0	4	1	3	0	12
R5996	0	0	25	0	0	6	0	1	0	0	1	3
R5998	0	0	1	0	0	1	0	0	0	0	0	0
R5999	87	1	297	0	6	51	0	54	5	12	1	72
R6000	7	0	73	0	4	7	0	6	0	8	2	6
R6002	0	0	0	0	0	0	0	0	0	0	0	0
R6003	1	0	16	0	0	8	0	0	0	0	0	3
R6004	19	2	141	0	2	22	0	17	7	3	0	60
R6005	5	0	54	0	0	3	0	10	1	2	2	3
R6006	1	0	38	0	0	3	0	5	0	5	1	5
R6007	28	0	217	0	5	56	0	8	0	3	4	29
R6008	55	0	314	3	10	43	2	8	5	33	17	112
R6009	0	0	0	0	0	0	0	0	0	0	0	0
R6010	66	0	472	0	5	143	0	12	8	16	1	97
R6011	50	0	411	0	5	33	2	41	9	11	5	61
R6012	15	0	139	0	1	7	0	9	5	3	5	26
R6013	5	0	57	0	2	7	0	1	1	2	3	3
R6014	0	0	1	0	0	0	0	0	0	0	0	0
R6015	32	1	243	1	1	45	0	7	7	15	8	28
R6016	1	0	6	0	0	1	0	1	0	0	0	2
R6017	37	0	222	2	1	27	0	21	5	12	25	41
R6018	30	0	217	0	10	19	0	18	3	15	12	44
R6019	102	1	343	0	3	53	0	87	13	19	6	132
R6020	154	0	612	0	0	114	0	74	0	3	0	70
R6021	26	0	197	0	1	30	1	16	6	15	6	29
R6022	8	0	92	0	0	11	0	4	4	7	2	18
R6023	0	0	0	0	0	0	0	0	0	0	0	0
R6024	1	0	2	0	0	0	0	1	0	1	0	2
R6025	11	0	231	0	1	7	1	17	1	7	18	20
R6026	0	0	0	0	0	0	0	0	0	0	0	0
R6027	4	0	30	0	0	5	0	1	0	1	0	8
R6028	62	0	293	0	1	47	0	14	5	39	3	51
R6029	52	0	230	0	0	52	0	25	2	4	3	18
R6030	0	0	4	0	0	1	0	0	0	0	0	0
R6031	3	0	49	0	0	10	0	6	0	4	2	3
R6032	0	0	1	0	0	0	0	4	0	0	0	0
R6033	8	0	59	0	1	12	1	1	1	1	0	12
R6034	0	0	2	0	0	0	0	0	0	0	0	0
R6035	61	0	544	1	2	29	2	33	10	22	22	75
R6036	18	0	240	1	5	23	0	10	1	3	10	22
R6037	2	0	29	0	0	0	0	3	1	1	0	12
R6038	45	1	223	0	1	22	0	14	5	14	4	65
R6039	0	0	0	0	0	0	0	0	0	0	0	0
R6040	86	0	413	5	8	40	1	26	7	30	33	113
R6041	2	1	13	0	0	3	0	2	0	2	0	1
R6042	0	0	0	0	0	1	0	0	0	0	0	0
R6043	0	0	1	0	0	1	0	0	0	0	0	0
R6044	8	0	47	0	1	5	0	0	0	3	2	4
R6045	16	1	83	1	1	10	0	7	1	8	3	17
R6046	2	0	11	0	0	2	0	6	0	0	2	0
R6047	24	0	94	0	2	36	0	7	0	1	0	31
R6048	32	0	257	2	3	39	1	23	3	18	32	47
R6049	0	0	25	0	0	2	0	4	0	0	0	5
R6051	48	1	425	2	3	48	0	22	10	9	3	105
R6052	0	0	2	0	0	0	0	0	1	0	0	0
R6053	6	0	99	0	1	16	0	10	1	1	7	19
R6054	6	0	65	0	3	8	0	1	0	4	6	6
R6055	73	0	423	1	1	77	0	13	3	4	5	100
R6056	0	0	0	0	0	0	0	0	0	0	0	0
R6057	116	3	800	7	19	69	2	101	25	35	135	215
R6058	50	0	388	0	6	117	1	50	9	15	4	77
R6059	23	1	116	1	0	28	0	14	2	1	1	60
R6060	0	0	0	0	0	0	0	0	0	0	0	0
R6061	21	0	195	2	1	17	0	5	8	9	10	34
R6062	0	0	0	0	0	0	0	0	0	0	0	0
R6063	39	0	309	0	5	9	0	14	4	4	2	104
R6064	0	0	1	0	0	0	0	0	0	0	0	0
R6065	23	1	300	0	1	11	1	19	5	4	2	45
R6066	29	0	374	0	2	49	0	24	4	14	8	52
R6067	1	0	16	0	1	1	0	1	1	1	0	4
R6068	0	0	0	0	0	0	0	0	0	0	0	0
R6069	0	0	0	0	0	0	0	0	0	0	0	0
R6070	34	1	213	0	4	25	0	26	7	14	8	35
R6071	48	0	398	0	4	61	0	25	11	12	4	137
R6072	2	0	6	0	0	0	0	0	0	0	0	0
R6073	12	0	139	0	1	16	0	4	3	1	3	17
R6075	0	0	1	0	0	0	0	0	0	0	0	0
R6076	37	0	191	0	2	61	0	6	5	1	2	61
R6077	35	2	158	0	0	13	0	14	2	8	4	40
R6078	0	0	0	0	0	4	0	0	0	0	0	0
R6079	23	0	245	1	0	41	0	5	4	7	11	23
R6080	10	0	197	0	0	17	0	4	1	1	1	22
R6081	17	0	262	4	1	30	1	24	12	30	22	66
R6082	54	0	276	0	4	35	0	23	7	0	5	205
R6083	65	0	334	0	1	17	0	57	10	24	0	66
R6084	11	0	25	0	2	4	0	2	0	1	1	8
R6085	53	1	345	0	1	37	0	28	10	6	8	86
R6086	1	0	18	0	0	2	0	1	0	0	0	5
R6087	38	2	217	0	2	21	0	21	2	1	9	70
R6088	1	0	11	0	0	3	0	1	0	2	0	1
R6089	8	0	89	0	0	20	0	7	1	2	8	9
R6090	49	2	568	2	5	65	2	57	5	38	31	179
R6091	0	0	15	0	0	2	0	2	0	0	0	7
R6092	8	0	56	0	1	7	0	4	1	2	4	15
R6093	28	0	412	0	6	32	0	19	4	8	18	80
