user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Should statements
R5260	49	1	336	0	1	61	0	19	3	6	80
R5261	1	0	6	0	1	0	0	1	0	0	4
R5262	0	0	0	0	0	0	0	0	0	0	0
R5263	24	0	312	0	1	35	0	10	0	16	27
R5264	1	0	14	0	0	5	0	2	0	1	1
R5265	27	0	158	0	0	18	0	16	1	2	21
R5266	0	0	0	0	0	0	0	0	0	0	0
R5267	2	0	28	0	0	1	0	4	2	0	8
R5268	3	0	19	0	0	3	0	3	1	1	3
R5269	0	0	0	0	0	0	0	0	0	0	0
R5270	54	2	451	0	7	130	0	36	2	3	113
R5271	2	0	18	0	0	1	0	0	0	1	4
R5272	14	0	103	0	2	5	0	8	1	1	27
R5273	0	0	12	0	0	1	0	1	0	2	1
R5274	24	0	311	0	0	36	0	27	2	0	9
R5275	10	0	150	0	0	8	0	2	1	2	26
R5276	1	0	17	0	0	3	0	0	0	0	3
R5277	1	0	21	0	0	2	0	0	0	0	3
R5278	74	0	461	0	24	108	0	38	6	17	93
R5279	4	0	81	0	0	10	0	5	0	4	15
R5280	0	0	0	0	0	0	0	0	0	0	0
R5281	22	0	251	0	0	17	0	18	4	4	53
R5282	5	0	70	0	0	11	0	2	1	4	7
R5283	25	2	134	0	2	8	0	29	8	8	59
R5284	29	0	125	0	3	8	0	3	0	9	11
R5285	14	2	115	0	2	7	0	3	1	6	10
R5286	25	1	219	0	0	15	0	20	6	2	62
R5287	1	0	7	0	0	0	0	0	0	0	0
R5289	6	0	57	0	0	13	0	2	1	2	8
R5290	26	1	272	0	5	39	0	19	1	6	58
R5291	11	0	83	0	0	15	0	6	1	3	18
R5292	0	0	10	0	0	1	0	1	0	0	4
R5293	2	0	15	0	0	4	0	0	0	1	2
R5294	5	0	167	0	2	25	0	10	0	0	8
R5295	2	0	35	0	2	4	0	1	0	1	12
R5296	59	1	371	0	4	49	0	27	5	5	158
R5297	0	0	0	0	0	0	0	0	0	0	0
R5298	0	0	28	0	0	9	0	4	0	0	2
R5299	0	0	4	0	0	1	0	0	0	0	1
R5300	11	0	107	0	0	25	0	3	4	0	21
R5301	28	0	233	0	7	37	0	32	11	8	92
R5302	11	0	168	0	0	32	0	25	1	3	22
R5303	21	1	95	0	2	19	0	5	4	1	21
R5304	0	0	7	0	0	0	0	1	0	0	0
R5305	71	0	345	1	10	64	0	38	3	23	100
R5306	7	0	121	0	4	11	0	14	1	6	24
R5307	4	0	138	0	2	5	0	13	0	2	4
R5308	10	0	93	0	0	6	0	7	1	3	10
R5309	5	0	35	0	2	6	0	3	0	1	3
R5310	1	0	8	0	0	0	0	0	0	0	1
R5311	66	1	331	0	0	35	0	56	14	20	132
R5312	18	1	283	0	2	38	1	33	4	8	63
R5313	3	0	44	0	0	11	0	7	2	2	7
R5314	1	0	17	0	0	0	0	0	0	0	0
R5315	59	2	292	0	1	30	0	20	2	6	56
R5316	2	0	21	0	0	2	0	1	0	2	8
R5317	0	0	0	0	0	0	0	0	0	0	0
R5318	25	1	351	0	5	29	1	34	5	6	37
R5319	0	0	2	0	0	0	0	0	0	0	0
R5320	0	0	0	0	0	0	0	0	0	0	0
R5321	1	0	0	0	0	0	0	0	0	0	1
R5322	7	0	86	0	0	46	0	0	1	2	5
R5323	16	1	116	0	0	35	0	29	0	2	19
R5324	6	0	118	0	1	31	0	7	6	5	19
R5325	0	0	6	0	0	1	0	0	0	1	0
R5326	14	0	113	0	0	11	0	11	0	3	20
R5327	2	0	15	0	0	3	0	2	0	0	2
R5328	19	0	50	0	1	6	0	4	1	1	18
R5329	10	0	206	0	1	16	1	27	1	10	46
R5330	15	0	129	0	3	19	0	20	0	3	22
R5331	0	0	14	0	0	1	0	1	1	0	0
R5332	7	0	174	0	1	3	0	5	0	2	21
R5333	27	0	282	1	4	30	0	17	2	9	51
R5334	12	0	189	0	0	21	0	12	3	5	31
R5335	19	1	109	0	1	13	0	2	1	4	30
R5336	0	0	0	0	0	0	0	0	0	0	0
R5337	0	0	1	0	0	2	0	0	0	0	0
R5338	1	0	12	0	0	2	0	2	0	1	3
R5339	0	0	1	0	0	0	0	0	0	0	0
R5340	0	0	0	0	0	0	0	0	0	0	0
R5341	0	0	5	0	0	3	0	0	0	0	1
R5342	3	0	21	0	0	6	0	2	0	0	0
R5343	4	0	28	0	1	6	0	3	1	2	6
R5344	2	0	82	0	0	4	0	14	1	0	9
R5345	12	0	82	0	3	12	0	11	2	5	17
R5346	3	0	55	0	0	7	0	3	0	2	9
R5347	0	0	30	0	0	9	0	1	0	3	6
R5348	0	0	3	0	0	0	0	0	0	0	0
R5349	0	0	11	0	0	0	0	0	0	0	1
R5350	60	2	382	0	3	41	0	48	10	23	101
R5351	0	0	0	0	0	0	0	0	0	0	0
R5352	5	0	11	0	0	2	0	0	1	0	2
R5353	9	0	114	0	0	5	0	5	3	3	11
R5354	0	0	1	0	0	0	0	0	0	0	1
R5355	4	0	148	0	1	11	0	3	0	0	4
R5356	7	0	36	0	0	4	0	3	0	0	4
R5357	3	1	75	0	0	7	0	3	0	7	16
R5358	34	0	436	0	1	91	0	27	6	13	52
R5359	52	3	279	0	4	24	1	26	18	11	137
R5360	2	0	28	0	1	4	0	5	0	1	2
R5361	19	5	167	0	0	69	0	12	7	4	78
R5362	25	1	239	0	3	27	0	25	1	5	24
R5363	30	0	182	0	0	22	0	16	1	1	29
R5364	23	0	222	0	4	15	0	26	2	6	30
R5365	24	0	182	0	5	27	0	8	1	7	68
R5366	3	0	10	0	0	0	0	1	0	0	0
R5367	27	1	126	0	2	8	0	16	3	1	44
R5368	0	0	0	0	0	0	0	1	0	0	1
R5369	0	0	0	0	0	0	0	0	0	0	0
R5370	0	0	1	0	0	0	0	0	0	0	0
R5371	29	1	185	0	4	28	0	12	0	9	52
R5372	0	0	9	0	0	0	0	0	0	0	0
R5373	0	0	0	0	0	0	0	0	0	0	0
R5375	6	0	93	0	4	12	0	7	0	1	7
R5376	34	0	341	0	0	61	0	17	3	9	55
R5377	2	0	24	0	0	10	0	5	0	1	5
R5378	1	0	17	0	0	1	0	0	0	0	2
R5379	0	0	1	0	0	1	0	0	0	0	0
R5380	4	0	11	0	0	0	0	0	0	2	0
R5381	48	0	398	0	5	65	0	35	9	4	124
R5382	14	0	163	0	0	23	0	12	2	6	46
R5383	21	0	278	0	3	21	0	15	1	7	30
R5384	0	0	15	0	0	2	0	2	0	1	0
R5385	0	0	0	0	0	0	0	0	0	0	0
R5386	0	0	0	0	0	0	0	0	0	0	0
R5387	23	0	356	0	5	27	0	20	0	14	34
R5388	12	0	68	0	1	5	0	14	11	0	12
R5389	84	6	682	0	8	66	0	44	20	18	223
R5390	18	0	350	0	2	20	0	41	7	2	63
R5392	98	1	272	0	6	85	0	13	7	12	80
R5393	7	0	52	0	0	9	0	6	0	2	30
R5394	29	4	418	0	0	29	0	23	4	3	121
R5395	88	6	290	0	0	26	0	34	22	7	223
R5396	1	0	1	0	0	0	0	0	0	0	0
R5397	6	0	74	0	1	18	0	5	0	4	12
R5398	1	0	33	0	0	5	0	0	0	1	2
R5399	68	1	483	1	13	70	1	33	2	18	99
R5400	0	0	1	0	0	0	0	0	0	0	0
R5401	6	0	103	0	0	14	0	7	1	5	6
R5402	14	0	267	0	1	20	0	5	1	16	29
R5403	6	0	106	0	0	11	0	17	1	3	13
R5404	59	0	291	0	3	23	0	25	4	12	61
R5405	2	0	18	1	0	2	0	0	1	4	8
R5406	0	0	0	0	0	0	0	0	0	0	0
R5407	0	0	0	0	0	0	0	0	0	0	0
R5408	25	0	423	0	4	55	0	33	8	8	45
R5409	49	2	545	1	14	75	0	36	3	18	86
R5410	13	0	83	0	0	19	0	13	5	3	22
R5411	83	0	805	0	12	51	1	40	5	37	100
R5412	23	2	197	0	2	5	0	21	1	2	36
R5413	2	0	105	0	0	31	0	8	1	4	13
R5414	0	0	9	0	0	4	0	0	0	0	0
R5415	4	1	108	0	0	15	0	5	1	3	20
R5416	8	0	62	0	0	6	0	8	2	3	21
R5417	19	0	115	0	2	12	0	18	0	1	23
R5418	0	0	135	0	0	30	0	33	0	0	84
R5419	7	0	116	0	0	15	0	4	1	2	18
R5421	29	1	102	0	2	11	0	16	2	2	41
R5422	0	0	0	0	0	0	0	0	0	0	0
R5423	22	1	162	0	4	30	0	6	3	7	17
R5424	0	0	9	0	0	1	0	0	0	0	1
R5425	14	0	235	0	2	28	0	6	2	7	51
R5426	0	0	1	0	0	1	0	0	0	0	0
R5427	0	0	0	0	0	0	0	0	0	0	0
R5428	25	0	205	0	0	31	0	10	2	5	74
R5429	59	2	569	0	8	41	0	41	5	10	165
R5430	110	1	446	0	8	34	0	59	10	23	166
R5431	0	0	0	0	0	0	0	0	0	0	0
R5432	46	1	214	0	3	13	0	37	23	3	64
R5433	0	0	1	0	0	0	0	0	0	0	0
R5434	64	1	281	0	5	30	0	14	0	10	52
R5435	0	0	1	0	0	0	0	0	0	0	1
R5436	0	0	0	0	0	0	0	0	0	0	0
R5437	15	0	130	0	1	14	0	14	0	4	33
R5438	6	0	33	0	1	1	0	6	0	0	10
R5439	0	0	14	0	0	0	0	0	0	0	0
R5440	0	0	1	0	0	1	0	0	0	1	0
R5441	7	0	110	0	0	9	0	13	4	1	36
R5442	28	0	356	1	2	39	0	25	10	13	63
R5443	0	0	0	0	0	0	0	0	0	0	0
R5444	3	0	64	0	0	16	0	1	0	0	3
R5445	33	0	267	0	2	25	1	212	3	3	98
R5446	2	3	129	0	0	13	0	10	1	2	44
R5447	10	0	141	0	6	9	0	7	0	2	34
R5448	0	0	8	0	0	2	0	0	1	0	2
R5449	7	0	55	0	0	5	0	8	0	5	17
R5450	3	0	41	0	0	10	0	4	0	0	1
R5451	6	0	69	0	0	16	0	9	2	1	21
R5452	25	0	230	0	0	23	0	22	1	2	40
R5453	31	0	197	1	1	41	0	14	3	2	40
R5454	19	1	202	0	3	20	0	38	5	2	99
R5455	0	0	19	0	1	2	0	1	0	3	3
R5456	0	0	1	0	0	0	0	0	0	0	0
R5457	22	1	330	0	3	23	0	30	8	3	40
R5458	0	0	13	0	0	2	0	2	0	0	2
R5459	12	1	110	0	2	11	0	16	5	6	32
R5460	2	0	21	0	0	5	0	0	0	0	4
R5461	0	0	9	0	0	2	0	3	0	0	0
R5462	3	0	42	0	0	5	0	2	0	1	9
R5463	0	0	4	0	0	1	0	0	0	0	0
R5464	3	0	16	0	0	0	0	1	0	0	4
R5465	0	0	0	0	0	0	0	0	0	0	0
R5466	14	0	236	1	5	24	0	18	0	3	12
R5467	0	0	0	0	0	0	0	0	0	0	0
R5468	2	0	30	0	1	2	0	4	0	1	26
R5469	4	0	75	0	0	1	0	12	0	0	5
R5470	1	0	44	0	0	19	0	1	0	0	12
R5471	0	0	1	0	0	0	0	0	0	0	0
R5472	0	0	0	0	0	0	0	0	0	0	0
R5474	28	0	227	1	1	42	0	10	0	2	31
R5475	1	0	2	0	0	0	0	0	0	0	0
R5476	0	0	8	0	0	1	0	2	0	0	0
R5477	34	0	163	0	1	22	0	26	2	1	50
R5478	0	0	4	0	0	0	0	2	0	0	0
R5479	13	0	118	0	2	18	0	12	6	5	13
R5480	10	0	117	0	2	15	0	3	0	2	6
R5481	16	0	225	0	0	26	0	9	2	7	28
R5482	0	0	3	0	0	1	0	2	0	0	0
R5483	6	0	180	0	0	57	0	7	1	1	11
R5484	1	0	38	0	0	6	0	3	0	3	2
R5485	0	0	1	0	0	0	0	0	0	0	0
R5486	26	0	279	0	6	21	0	19	1	8	49
R5487	8	0	167	0	2	17	0	2	0	3	32
R5488	27	2	272	0	1	31	0	34	2	14	39
R5489	16	0	335	0	8	40	0	17	1	10	42
R5490	13	0	146	0	0	16	0	12	2	4	34
R5492	0	0	0	0	0	0	0	0	0	0	0
R5493	61	3	274	0	5	50	0	27	9	7	89
R5494	61	0	149	0	5	38	1	11	2	4	36
R5495	6	0	66	0	0	3	0	0	0	5	7
R5496	23	2	167	0	0	11	0	29	5	1	42
R5497	11	0	71	0	4	13	0	19	5	2	22
R5498	186	0	554	0	8	104	0	33	9	18	70
R5499	0	0	0	0	0	0	0	0	0	0	0
R5500	9	0	176	0	0	35	0	8	0	3	2
R5501	0	0	19	0	1	4	0	0	0	1	2
R5502	0	0	0	0	0	0	0	0	0	0	0
R5503	25	1	211	0	3	13	1	42	10	5	119
R5504	0	0	334	0	0	313	0	0	0	0	46
R5505	0	0	0	0	0	0	0	0	0	0	0
R5506	0	0	3	0	0	0	0	0	0	0	1
R5507	10	1	162	0	0	27	0	16	15	3	42
R5508	11	0	114	0	0	13	0	14	1	12	9
R5509	21	0	250	0	0	14	0	10	1	0	19
R5511	0	0	2	0	0	0	0	0	0	0	0
R5512	0	0	0	0	0	0	0	0	0	0	0
R5513	14	0	135	1	1	15	0	10	1	5	33
R5514	0	0	3	0	0	1	0	0	0	0	0
R5515	18	0	267	1	0	17	0	15	4	5	34
R5516	5	0	95	0	0	2	0	4	1	4	8
R5517	2	0	30	0	0	6	0	0	0	0	4
R5518	10	0	118	0	1	9	0	12	3	0	18
R5520	0	0	0	0	0	0	0	0	0	0	0
R5521	0	0	5	0	0	0	0	0	0	0	0
R5522	1	0	9	0	0	1	0	7	0	0	1
R5523	2	0	26	0	0	5	0	2	0	0	1
R5524	29	0	308	0	1	14	0	74	2	1	132
R5525	4	0	131	0	0	7	0	1	1	0	60
R5526	6	0	121	0	3	17	0	11	2	4	57
R5527	2	0	32	0	0	9	0	0	1	0	13
R5528	33	0	329	0	7	33	0	23	2	7	70
R5529	23	0	160	0	5	17	0	13	2	3	30
R5530	6	0	112	0	1	11	0	3	1	6	15
R5531	0	0	0	0	0	0	0	0	0	0	0
R5532	0	0	0	0	0	0	0	0	0	0	0
R5533	82	2	563	0	5	61	0	34	9	8	190
R5534	1	0	6	0	0	0	0	1	0	0	0
R5535	28	0	297	0	2	37	0	25	5	7	47
R5536	11	1	79	0	0	2	0	12	4	1	26
R5537	0	0	1	0	0	0	0	1	0	0	0
R5538	0	0	102	0	0	10	0	5	0	1	7
R5539	2	0	32	0	0	4	0	2	0	1	4
R5540	23	0	102	1	2	14	0	2	10	0	52
R5541	0	0	2	0	0	0	0	0	0	0	0
R5542	1	0	1	0	0	0	0	1	0	0	0
R5543	43	1	264	0	1	22	0	36	5	3	56
R5544	0	0	1	0	0	0	0	0	0	0	0
R5545	0	0	0	0	0	0	0	0	0	0	0
R5546	22	0	143	0	0	4	0	17	5	4	38
R5547	5	1	85	0	0	8	0	6	0	1	4
R5548	15	1	256	0	5	28	0	8	1	4	47
R5549	16	0	183	0	4	17	1	43	0	9	70
R5550	1	0	2	0	0	0	0	2	0	0	0
R5551	4	0	142	0	1	24	0	5	2	2	12
R5552	28	0	82	0	0	12	0	4	0	3	39
R5553	0	0	2	0	0	2	0	0	0	0	0
R5554	9	0	74	0	1	8	0	0	1	2	13
R5555	66	0	487	0	4	38	1	54	16	5	176
R5556	28	0	90	0	2	12	0	9	2	0	38
R5557	0	1	5	0	0	2	0	0	0	1	0
R5558	13	1	147	0	7	17	0	21	1	5	32
R5559	7	0	72	0	1	13	0	10	1	0	11
R5560	3	0	99	0	0	18	0	3	1	1	8
R5561	0	0	10	0	0	0	0	0	0	0	0
R5562	84	2	456	0	5	73	0	22	10	9	144
R5563	0	0	0	0	0	0	0	0	0	0	0
R5564	26	0	257	0	2	22	0	14	1	6	31
R5565	0	0	109	0	0	0	0	3	0	12	2
R5566	9	0	108	0	1	10	0	6	1	0	8
R5567	76	2	418	0	9	47	1	47	9	17	107
R5568	0	0	1	0	0	1	0	0	0	0	0
R5569	59	0	501	0	13	64	0	22	7	21	65
R5570	9	0	157	0	0	8	0	7	0	7	38
R5571	0	0	0	0	0	0	0	0	0	0	0
R5572	16	0	171	0	4	31	0	17	2	3	28
R5573	5	0	107	0	0	23	0	6	1	4	16
R5574	23	0	329	0	14	64	0	11	4	10	43
R5575	0	1	87	0	0	32	0	1	2	0	8
R5576	13	2	159	0	1	18	0	14	2	1	24
R5577	0	0	7	0	0	0	0	0	0	0	0
R5578	7	0	82	0	1	16	0	3	1	0	11
R5579	12	0	146	0	2	18	0	15	1	6	10
R5580	0	0	6	0	0	0	0	0	0	2	0
R5581	4	0	121	0	0	98	0	36	3	3	89
R5582	1	0	86	0	0	29	0	5	0	1	11
R5583	2	0	52	0	0	11	0	6	1	0	7
R5584	22	0	90	0	1	10	0	10	6	2	84
R5585	3	0	145	0	1	73	0	4	1	2	17
R5586	24	0	251	0	5	54	0	8	0	16	57
R5587	0	0	0	0	0	0	0	0	0	0	0
R5588	14	0	119	0	1	16	0	7	1	3	42
R5590	4	0	101	0	4	10	1	11	1	0	33
R5591	16	0	229	0	0	19	0	12	2	5	13
R5592	48	1	467	0	6	97	1	30	6	21	129
R5593	0	0	11	0	0	0	0	3	0	0	0
R5594	0	0	1	0	0	0	0	0	0	0	0
R5595	10	1	32	0	0	5	0	2	1	0	13
R5596	27	0	195	0	1	54	1	7	2	14	59
R5597	0	0	0	0	0	0	0	0	0	0	0
R5598	13	0	108	0	2	8	1	2	1	5	13
R5599	6	0	150	0	1	9	0	7	1	5	7
R5600	0	0	1	0	0	0	0	0	0	0	0
R5601	0	0	4	0	0	0	0	1	0	0	0
R5602	7	0	331	0	3	0	0	16	0	5	0
R5603	34	1	256	0	2	37	0	11	7	10	68
R5604	8	0	194	0	1	15	0	15	2	5	25
R5605	0	0	15	0	0	11	0	0	0	0	2
R5606	20	1	206	0	1	11	0	54	7	8	42
R5607	37	2	229	0	3	35	0	9	0	12	75
R5608	1	0	20	0	0	0	0	6	1	0	0
R5609	56	2	306	0	2	45	0	38	8	4	79
R5610	1	0	28	0	1	3	0	4	0	0	7
R5611	0	0	4	0	0	1	0	0	0	0	0
R5612	0	0	2	0	0	0	0	0	0	0	0
R5613	9	0	32	0	1	5	0	5	0	1	14
R5614	2	0	37	0	0	15	0	0	0	7	6
R5615	28	3	348	0	3	63	0	2	5	28	52
R5616	47	1	238	0	4	20	0	16	0	11	35
R5617	44	0	190	0	3	13	0	10	1	1	49
R5618	0	0	2	0	0	0	0	0	0	0	0
R5619	44	0	322	0	5	31	0	21	1	10	56
R5620	10	0	188	0	8	16	0	3	1	9	22
R5621	0	0	0	0	0	0	0	0	0	0	0
R5622	0	0	0	0	0	0	0	0	0	0	0
R5623	19	0	189	0	3	34	1	8	1	3	36
R5624	2	0	30	0	0	4	0	3	0	1	3
R5625	55	1	301	0	11	58	0	16	13	4	68
R5626	54	1	399	0	3	50	0	48	4	8	71
R5627	5	0	160	0	4	2	0	15	3	8	20
R5628	45	0	380	0	5	28	0	39	3	14	83
R5629	0	0	0	0	0	0	0	0	1	0	0
R5630	0	0	2	0	0	0	0	0	0	0	0
R5631	1	0	15	0	0	0	0	1	0	0	10
R5632	53	0	634	0	5	42	0	47	10	16	83
R5634	86	0	1062	1	4	132	1	111	25	36	142
R5635	0	0	7	0	0	1	0	0	0	0	1
R5636	0	0	0	0	0	0	0	0	0	0	0
R5637	7	0	15	0	0	1	0	1	1	1	4
R5638	0	0	0	0	0	0	0	0	0	0	0
R5639	4	0	36	0	0	6	0	3	1	2	12
R5640	40	1	202	0	3	24	0	25	4	8	34
R5641	0	0	0	0	0	0	0	0	0	0	0
R5642	20	1	152	0	3	30	0	9	1	4	50
R5643	18	0	139	0	0	25	0	47	5	2	29
R5644	86	2	413	0	2	53	0	46	10	9	193
R5645	4	0	43	1	0	8	0	5	0	0	4
R5646	0	0	11	0	0	1	0	1	0	0	2
R5647	11	1	158	0	1	11	0	12	4	6	12
R5648	9	0	55	0	1	7	0	7	1	5	19
R5649	0	0	1	0	0	0	0	0	0	0	0
R5650	100	2	665	1	7	63	3	122	10	77	233
R5651	5	0	118	0	1	6	0	8	2	5	17
R5654	0	0	3	0	0	1	0	0	0	0	3
R5655	1	0	4	0	1	0	0	0	0	1	0
R5656	21	0	133	0	0	7	0	18	4	1	24
R5657	0	0	2	0	0	1	0	0	0	0	0
R5658	1	0	1	0	0	0	0	0	0	0	1
R5659	0	0	7	0	0	0	0	1	0	0	0
R5660	1	0	28	0	0	5	0	1	0	1	1
R5661	106	5	950	0	11	125	1	146	44	16	328
R5662	63	0	472	0	5	73	0	28	7	15	118
R5663	0	0	0	0	0	0	0	1	0	0	0
R5664	13	2	93	0	0	22	0	44	3	2	33
R5665	3	0	11	0	0	5	0	1	1	0	1
R5666	0	0	1	0	0	0	0	0	0	0	0
R5667	1	1	58	0	0	7	0	5	1	0	7
R5669	50	0	316	0	5	37	0	23	4	6	100
R5671	0	0	4	0	0	0	0	0	0	0	1
R5672	22	0	145	1	1	22	0	36	4	4	41
R5673	7	0	71	0	0	6	0	14	4	3	39
R5674	2	0	60	0	0	11	0	4	0	2	2
R5675	57	2	359	0	10	44	0	18	2	11	136
R5676	1	0	11	0	0	3	0	1	0	0	1
R5677	52	1	465	0	1	123	0	29	7	7	106
R5678	0	0	0	0	0	0	0	1	0	0	0
R5679	7	1	157	0	0	90	0	2	0	2	12
R5681	0	0	6	0	0	3	0	1	0	0	1
R5682	7	1	75	0	2	10	0	6	2	2	18
R5683	26	0	203	0	9	16	0	10	4	6	63
R5684	3	0	22	0	0	7	0	1	0	0	4
R5685	12	0	158	0	0	52	0	14	2	5	17
R5686	55	1	841	0	2	14	0	62	14	14	120
R5687	0	0	0	0	0	0	0	0	0	0	0
R5688	25	0	168	0	3	21	0	20	1	13	33
R5689	0	0	0	0	0	0	0	2	0	0	0
R5690	8	0	210	0	3	14	0	8	2	6	19
R5691	0	0	0	0	0	0	0	0	0	0	0
R5693	0	0	3	0	0	1	0	0	0	0	2
R5694	0	0	5	0	0	1	0	0	0	0	0
R5695	35	0	246	0	4	36	0	11	2	11	56
R5696	0	0	1	0	0	1	0	0	0	0	0
R5697	25	2	327	0	2	53	0	13	1	9	59
R5698	44	1	466	0	0	35	0	87	3	4	45
R5699	2	0	16	0	1	3	0	0	0	1	6
R5700	2	0	118	0	1	8	0	5	1	0	13
R5701	0	0	0	0	0	0	0	0	0	0	0
R5702	6	0	126	0	0	9	0	5	0	0	10
R5703	109	0	570	3	7	56	1	48	2	18	87
R5704	107	1	578	0	4	53	0	51	8	28	146
R5705	10	0	103	0	0	11	0	8	2	5	23
R5706	0	0	0	0	0	0	0	0	0	0	0
R5707	3	0	32	0	0	9	0	0	1	1	7
R5708	0	0	0	0	0	0	0	1	0	0	0
R5709	0	0	0	0	0	0	0	0	0	0	0
R5710	0	0	1	0	0	0	0	0	0	1	0
R5711	14	0	122	0	1	36	0	22	0	0	143
R5712	3	0	25	0	0	2	0	2	1	0	3
R5713	0	0	10	0	0	1	0	0	0	1	0
R5714	3	0	48	0	1	2	1	15	1	2	13
R5715	0	0	0	0	0	0	0	0	0	0	0
R5716	37	1	533	0	0	135	1	33	11	4	79
R5717	0	0	8	0	0	2	0	0	0	1	1
R5718	28	1	336	0	1	21	1	15	6	16	35
R5719	41	0	271	0	4	28	1	14	5	2	50
R5720	5	0	162	0	4	18	0	6	0	3	21
R5721	12	1	117	0	0	29	0	17	6	1	14
R5722	10	0	33	0	0	1	0	3	1	1	9
R5723	35	0	408	0	1	73	0	57	19	4	115
R5724	11	0	46	0	0	8	0	1	0	0	11
R5725	0	0	0	0	0	0	0	0	0	0	0
R5726	0	0	1	0	0	0	0	0	0	0	0
R5727	1	0	5	0	0	0	0	1	0	0	0
R5728	0	0	0	0	0	1	0	0	0	0	0
R5729	3	0	23	0	0	2	0	2	0	1	2
R5730	66	1	493	0	9	68	1	26	3	16	89
R5731	12	3	29	0	0	1	0	2	3	0	25
R5732	4	0	54	0	0	7	0	5	1	0	12
R5733	0	0	0	0	0	0	0	0	0	0	0
R5734	6	0	100	0	2	2	0	2	1	1	2
R5735	2	0	36	0	0	7	0	6	2	4	10
R5736	43	2	506	1	4	44	0	46	7	7	101
R5737	39	1	336	0	1	81	0	90	10	20	75
R5738	0	0	0	0	0	0	0	0	0	0	0
R5739	3	0	22	0	0	2	0	1	4	3	18
R5740	0	0	3	0	0	2	0	0	0	0	1
R5741	68	0	179	0	4	25	0	25	10	2	120
R5742	5	0	25	0	0	5	0	1	0	2	7
R5743	0	0	0	0	0	0	0	0	0	0	0
R5744	11	0	206	0	4	8	0	27	1	6	39
R5745	7	0	55	0	0	12	0	6	2	0	17
R5746	38	0	274	1	8	24	3	56	9	10	67
R5747	9	0	66	0	0	11	0	2	4	1	31
R5748	16	0	106	0	0	27	0	12	3	0	28
R5749	0	0	13	0	1	3	0	1	0	1	1
R5750	0	0	1	0	0	1	0	0	0	0	0
R5751	31	0	181	0	2	15	0	13	7	6	48
R5752	5	0	24	0	0	2	0	1	0	0	1
R5753	0	0	0	0	0	0	0	0	0	0	0
R5754	9	0	102	0	0	6	0	6	2	0	15
R5755	1	0	9	0	0	3	0	1	0	0	3
R5756	43	0	216	0	2	35	0	27	3	8	59
R5757	13	0	621	1	0	42	0	5	0	6	21
R5758	0	0	0	0	0	0	0	0	0	0	0
R5759	0	0	7	0	0	1	0	1	0	0	2
R5760	58	0	366	0	3	57	1	38	7	6	152
R5761	0	0	0	0	0	0	0	0	0	0	0
R5762	0	0	0	0	0	0	0	0	0	0	0
R5763	79	1	596	0	0	89	0	67	25	11	48
R5764	19	0	421	0	5	167	0	11	0	1	41
R5765	19	1	232	0	0	17	0	13	1	9	46
R5766	10	1	215	0	1	16	0	23	5	4	37
R5767	0	0	1	0	0	0	0	0	0	0	0
R5768	17	0	58	1	1	16	0	1	0	0	10
R5769	17	0	254	0	3	13	0	39	12	17	65
R5770	2	0	49	0	0	17	0	0	0	0	1
R5771	8	0	21	0	0	0	0	1	0	1	6
R5772	11	0	230	0	0	101	0	12	0	2	73
R5773	5	0	54	0	3	9	0	14	3	5	14
R5774	0	0	16	0	0	5	0	0	0	0	2
R5775	0	0	1	0	0	0	0	0	0	0	2
R5776	14	0	193	0	0	25	0	15	0	5	29
R5777	0	0	0	0	0	0	0	0	0	0	0
R5778	0	0	232	0	0	103	0	484	0	0	0
R5780	4	0	43	0	0	13	0	1	0	1	6
R5781	1	0	23	0	0	3	0	0	0	0	6
R5782	30	1	125	0	0	5	0	10	4	9	17
R5783	0	0	2	0	0	0	0	1	0	0	0
R5784	20	0	211	0	0	33	0	15	3	7	31
R5785	0	0	0	0	0	0	0	0	0	0	0
R5787	0	0	0	0	0	0	0	0	0	0	0
R5788	0	0	6	0	0	1	0	0	0	0	1
R5789	3	0	166	0	0	66	0	27	7	0	163
R5790	3	0	81	0	2	11	0	11	0	4	15
R5791	31	3	261	0	1	30	0	29	8	10	118
R5792	2	0	8	0	0	0	0	0	0	0	0
R5793	4	1	72	0	0	28	0	2	2	1	34
R5794	6	0	84	0	1	13	0	3	0	3	12
R5795	0	0	4	0	0	0	0	0	0	0	2
R5796	20	0	217	0	3	35	0	20	1	6	44
R5797	0	0	7	0	0	3	0	0	0	0	4
R5798	10	1	122	0	5	13	0	9	5	0	35
R5799	0	0	0	0	0	0	0	0	0	0	0
R5800	23	1	100	0	3	6	0	19	6	2	46
R5803	13	0	48	0	0	1	0	3	2	2	37
R5804	9	0	56	0	0	17	0	4	0	0	8
R5805	27	0	179	0	1	24	0	19	1	2	55
R5806	15	0	168	0	0	25	0	7	1	7	42
R5807	6	0	48	0	0	5	0	5	0	1	10
R5808	11	0	113	0	0	36	0	0	0	1	9
R5809	24	0	316	0	6	45	0	13	3	8	56
R5810	0	0	0	0	0	0	0	0	0	0	0
R5811	0	0	0	0	0	0	0	0	0	0	0
R5812	3	0	85	0	0	3	0	9	1	1	15
R5813	26	0	152	0	1	35	0	28	4	9	27
